OWN_OCC,LU_DESC,UNIT_NUM,ST_NUM,ST_NAME,ZIPCODE,CITY,RES_UNITS,join_idx
N,RESIDENTIAL CONDO,310,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,311,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,401,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,402,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,403,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,404,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,405,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,406,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,407,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,408,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,409,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,410,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,411,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,501,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,502,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,503,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,504,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,505,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,506,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,507,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,508,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,RESIDENTIAL CONDO,509,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
Y,RESIDENTIAL CONDO,511,35.0,CHANNEL CENTER ST,2210,BOSTON,1,35 channel center
N,Mass: other property,,,D ST,2210,BOSTON,0,d
N,U.S. GOVERNMENT,,,D ST,2210,BOSTON,0,d
N,OTHER PUBLIC LAND,,,D ST,2127,SOUTH BOSTON,0,d
N,RES /COMMERCIAL USE,,726.0,E BROADWAY ,2127,SOUTH BOSTON,0,726 e broadway
N,WAREHOUSE /DISTRIB,,383.0,DORCHESTER AV,2127,SOUTH BOSTON,0,383 dorchester
N,RES ANCILL IMPROVEMT,,,WOODWARD ST,2127,SOUTH BOSTON,0,woodward
N,RES LAND (Unusable),,,WOODWARD ST,2127,SOUTH BOSTON,0,woodward
N,RES LAND (Unusable),,,WOODWARD ST,2127,SOUTH BOSTON,0,woodward
N,APT 4-6 UNITS,,,WOODWARD ST,2127,SOUTH BOSTON,0,woodward
N,RES LAND (Unusable),,,WOODWARD ST,2127,SOUTH BOSTON,0,woodward
N,COMMERCIAL LAND,,,D ST,2127,SOUTH BOSTON,0,d
N,COMMERCIAL LAND,,,D ST,2127,SOUTH BOSTON,0,d
N,WAREHOUSE /DISTRIB,,383.0,DORCHESTER AV,2127,SOUTH BOSTON,0,383 dorchester
N,RES LAND (Unusable),,,D ST,2127,SOUTH BOSTON,0,d
N,CONDO MAIN,,232.0,OLD COLONY AV,2127,SOUTH BOSTON,24,232 old colony
N,COMM  CONDO,101,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,201,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,202,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,203,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,204,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,205,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,206,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,301,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,302,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,303,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,304,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,305,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,306,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,401,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,402,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,403,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,404,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,405,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,406,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,501,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,502,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,503,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,504,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL CONDO,505,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
Y,RESIDENTIAL CONDO,506,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-1,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-2,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-3,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-4,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-6,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-7,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-8,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-9,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-10,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-11,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-12,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-13,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-14,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-15,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-16,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-17,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-18,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-19,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-20,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-21,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-22,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-23,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-24,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,CONDO PARKING (RES),PS-29,232.0,OLD COLONY AV,2127,SOUTH BOSTON,0,232 old colony
N,RESIDENTIAL LAND,,,OLD COLONY AV,2127,SOUTH BOSTON,0,old colony
N,PARKING LOT,,,W SEVENTH ST,2127,SOUTH BOSTON,0,w seventh
N,SUBSD HOUSING S- 8,,1350.0,COLUMBIA RD,2127,SOUTH BOSTON,0,1350 columbia rd
N,COM BILLBOARD,,,WASHINGTON AV,2125,DORCHESTER,0,washington
N,OTHER EXEMPT BLDG,,,OLD COLONY AV,2125,DORCHESTER,0,old colony
N,OTHER EXEMPT BLDG,,,OLD COLONY AV,2127,SOUTH BOSTON,0,old colony
N,FAST FOOD Restaurant,,256.0,BOSTON ST,2125,DORCHESTER,0,256 boston
N,BOS HOUSING AUTHOR,,24.0,BELLFLOWER ST,2125,DORCHESTER,0,24 bellflower
N,DEPARTMENT STORE,,5.0,ALLSTATE RD,2125,DORCHESTER,0,5 allstate rd
N,DEPARTMENT STORE,,8.0,ALLSTATE RD,2125,DORCHESTER,0,8 allstate rd
N,DISCOUNT STORE,,5.0,ALLSTATE RD,2125,DORCHESTER,0,5 allstate rd
N,RES LAND (Unusable),,,NORFOLK AV,2125,DORCHESTER,0,norfolk
N,SUBSD HOUSING S- 8,,67.0,E COTTAGE ST,2125,DORCHESTER,0,67 e cottage
N,RES LAND (Unusable),,,HUMPHREYS PL,2125,DORCHESTER,0,humphreys pl
N,RET/WHSL/SERVICE,,778.0,DUDLEY ST,2125,DORCHESTER,0,778 dudley
N,OTHER EXEMPT BLDG,,,SUMNER ST,2125,DORCHESTER,0,sumner
N,BOS HOUSING AUTHOR,,62.0,CLIFTON ST,2125,DORCHESTER,0,62 clifton
N,SUBSD HOUSING S- 8,,622.0,DUDLEY ST,2125,DORCHESTER,0,622 dudley
N,OTHER EXEMPT BLDG,,550.0,DUDLEY ST,2119,ROXBURY,0,550 dudley
N,CHARITABLE Organization,,33.0,SHIRLEY ST,2119,ROXBURY,0,33 shirley
N,RES LAND (Unusable),,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,RES LAND (Unusable),,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,COMMERCIAL LAND,,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,COMMERCIAL LAND,,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,APT 31-99 UNITS,,13.0,SHETLAND ST,2119,ROXBURY,0,13 shetland
N,COLD STORAGE WHSE,,143.0,SHIRLEY ST,2119,ROXBURY,0,143 shirley
N,COM LAND (Secondary),,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,RECREATION BLDG,,143.0,SHIRLEY ST,2119,ROXBURY,0,143 shirley
N,OTHER PUBLIC LAND,,,GEORGE ST,2119,ROXBURY,0,george
N,RES LAND (Unusable),,,GEORGE ST,2119,ROXBURY,0,george
N,RES LAND (Unusable),,,GEORGE ST,2119,ROXBURY,0,george
N,RES LAND (Unusable),,,GEORGE ST,2119,ROXBURY,0,george
N,CITY OF BOSTON,,,GEORGE ST,2119,ROXBURY,0,george
N,OFFICE 1-2 STORY,,,GEORGE ST,2119,ROXBURY,0,george
N,COMMERCIAL LAND,,,GEORGE ST,2119,ROXBURY,0,george
N,RES LAND (Unusable),,,GEORGE ST,2119,ROXBURY,0,george
N,RES LAND (Unusable),,,GEORGE ST,2119,ROXBURY,0,george
N,APT 4-6 UNITS,,302.0,EUSTIS ST,2119,ROXBURY,0,302 eustis
N,WAREHOUSE /DISTRIB,,,GEORGE ST,2119,ROXBURY,0,george
N,INDUSTRIAL LAND,,,GEORGE ST,2119,ROXBURY,0,george
N,INDUSTRIAL LAND,,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,INDUSTRIAL LAND,,,NORFOLK AV,2119,ROXBURY,0,norfolk
N,COMM PKG GARAGE,,811.0,MASSACHUSETTS AV,2119,ROXBURY,0,811 massachusetts
N,CELL CARRIER,3,90.0,WAREHAM ST,2118,BOSTON,0,90 wareham
N,CONDO MAIN,,90.0,WAREHAM ST,2118,BOSTON,87,90 wareham
N,RESIDENTIAL CONDO,201,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,202,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,203,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,204,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-205,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,206,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-207,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,208,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,209,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,210,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-211,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,212,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,213,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,214,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-215,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,216,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,301,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,302,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,303,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-304,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,305,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,306,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,307,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,308,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,309,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-310,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,311,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,312,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,313,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,314,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,315,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,401,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,402,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,403,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,A-404,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,405,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,406,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,407,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,408,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,409,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,410,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,411,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,412,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,413,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,414,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,415,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,501,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,502,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,503,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,504,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,505,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,506,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,507,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,508,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,509,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,510,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
Y,RESIDENTIAL CONDO,511,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,512,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,513,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,RESIDENTIAL CONDO,514,90.0,WAREHAM ST,2118,BOSTON,1,90 wareham
N,OTHER EXEMPT BLDG,,,WASHINGTON ST,2118,BOSTON,0,washington
N,FIRE STATION,,,HARRISON AV,2118,BOSTON,0,harrison
N,CONDO MAIN,,27.0,WAREHAM ST,2118,BOSTON,30,27 wareham
N,RESIDENTIAL CONDO,101,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,102,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,103,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,104,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,105,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,106,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,107,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,201,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,202,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,203,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,204,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,205,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,206,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,207,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,301,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,302,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,303,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,304,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,305,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,306,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,307,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,401,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,402,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,403,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,PH-1,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,PH-2,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,PH-3,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,RESIDENTIAL CONDO,PH-4,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,PH-5,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
Y,RESIDENTIAL CONDO,PH-6,27.0,WAREHAM ST,2118,BOSTON,1,27 wareham
N,BOST REDEVELOP AUTH,,,HARRISON AV,2118,BOSTON,0,harrison
N,BOST REDEVELOP AUTH,,,HARRISON AV,2118,BOSTON,0,harrison
N,BOST REDEVELOP AUTH,,,HARRISON AV,2118,BOSTON,0,harrison
N,RES /COMMERCIAL USE,,109.0,E CANTON ST,2118,BOSTON,0,109 e canton
N,CITY OF BOSTON,,,WASHINGTON ST,2118,BOSTON,0,washington
N,BOS HOUSING AUTHOR,,,HARRISON AV,2118,BOSTON,0,harrison
N,CONDO MAIN,,700.0,HARRISON AV,2118,BOSTON,84,700 harrison
N,COMM PKG GARAGE,GARAGE,700.0,HARRISON AV,2118,BOSTON,0,700 harrison
N,RETAIL CONDO,COMM,700.0,HARRISON AV,2118,BOSTON,0,700 harrison
Y,RESIDENTIAL CONDO,109,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,110,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,111,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,112,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,113,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,116,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,201,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,202,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,203,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,204,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,205,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,206,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,207,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,208,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,209,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,210,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,211,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,212,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,213,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,214,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,215,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,216,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,301,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,302,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,303,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,304,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,305,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,306,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,307,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,308,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,309,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,310,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,311,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,312,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,313,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,314,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,315,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,316,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,401,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,402,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,403,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,404,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,405,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,406,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,407,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,408,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,409,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,410,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,411,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,412,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
Y,RESIDENTIAL CONDO,413,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
N,RESIDENTIAL CONDO,414,700.0,HARRISON AV,2118,BOSTON,1,700 harrison
